,Unnamed: 0,Date,Country,Status,AQI Value
7807,10869,2023-05-04,Germany,Moderate,55
7808,10870,2023-05-04,Ghana,Moderate,55
7809,10872,2023-05-04,Greece,Moderate,59
7810,10874,2023-05-04,Guadeloupe,Good,12
7811,10876,2023-05-04,Guatemala,Unhealthy for Sensitive Groups,148
7812,10878,2023-05-04,Hong Kong,Moderate,52
7813,10879,2023-05-04,Iceland,Good,39
7814,10880,2023-05-04,India,Unhealthy,181
7815,10881,2023-05-04,Indonesia,Moderate,61
7816,10884,2023-05-04,Ireland,Moderate,56
7817,10885,2023-05-04,Israel,Moderate,86
7818,10886,2023-05-04,Italy,Good,40
7819,10888,2023-05-04,Japan,Moderate,89
7820,10890,2023-05-04,Jordan,Good,38
7821,10891,2023-05-04,Kazakhstan,Moderate,75
7822,10892,2023-05-04,Kenya,Moderate,99
7823,10894,2023-05-04,Kuwait,Moderate,55
7824,10895,2023-05-04,Kyrgyzstan,Moderate,67
7825,10896,2023-05-04,Laos,Moderate,96
7826,10897,2023-05-04,Latvia,Good,13
7827,10900,2023-05-04,Liechtenstein,Good,11
7828,10901,2023-05-04,Lithuania,Good,14
7829,10903,2023-05-04,Macao,Moderate,57
7830,10904,2023-05-04,Macedonia,Good,50
7831,10905,2023-05-04,Madagascar,Moderate,54
7832,10906,2023-05-04,Malaysia,Moderate,56
7833,10907,2023-05-04,Malta,Good,37
7834,10908,2023-05-04,Martinique,Good,17
7835,10909,2023-05-04,Mexico,Unhealthy,161
7836,10910,2023-05-04,Moldova,Good,15
7837,10911,2023-05-04,Monaco,Good,39
7838,10912,2023-05-04,Mongolia,Moderate,66
7839,10913,2023-05-04,Montenegro,Good,20
7840,10914,2023-05-04,Myanmar,Moderate,85
7841,10915,2023-05-04,Nepal,Moderate,96
7842,10916,2023-05-04,Netherlands,Moderate,51
7843,10918,2023-05-04,New Zealand,Good,26
7844,10919,2023-05-04,Nigeria,Moderate,53
7845,10920,2023-05-04,Norway,Good,37
7846,10921,2023-05-04,Pakistan,Unhealthy for Sensitive Groups,107
7847,10922,2023-05-04,Palestinian Territory,Good,47
7848,10923,2023-05-04,Peru,Good,47
7849,10924,2023-05-04,Philippines,Good,33
7850,10925,2023-05-04,Poland,Moderate,81
7851,10926,2023-05-04,Portugal,Good,30
7852,10929,2023-05-04,Reunion,Good,15
7853,10930,2023-05-04,Romania,Moderate,67
7854,10931,2023-05-04,Russia,Moderate,57
7855,10932,2023-05-04,San Marino,Good,39
7856,10935,2023-05-04,Serbia,Moderate,75
7857,10936,2023-05-04,Singapore,Good,33
7858,10937,2023-05-04,Slovakia,Good,48
7859,10938,2023-05-04,Slovenia,Good,50
7860,10939,2023-05-04,South Africa,Moderate,68
7861,10940,2023-05-04,South Korea,Moderate,90
7862,10941,2023-05-04,Spain,Moderate,56
7863,10942,2023-05-04,Sri Lanka,Moderate,51
7864,10944,2023-05-04,Sweden,Good,31
7865,10945,2023-05-04,Switzerland,Good,23
7866,10946,2023-05-04,Taiwan,Moderate,96
7867,10947,2023-05-04,Tajikistan,Moderate,68
7868,10948,2023-05-04,Thailand,Unhealthy for Sensitive Groups,146
7869,10950,2023-05-04,Trinidad and Tobago,Good,44
7870,10951,2023-05-04,Turkey,Unhealthy for Sensitive Groups,113
7871,10953,2023-05-04,Uganda,Unhealthy for Sensitive Groups,109
7872,10954,2023-05-04,Ukraine,Moderate,58
7873,10955,2023-05-04,United Arab Emirates,Moderate,69
7874,10956,2023-05-04,United Kingdom of Great Britain and Northern Ireland,Moderate,75
7875,10957,2023-05-04,United States of America,Moderate,85
7876,10959,2023-05-04,Vatican,Good,38
7877,10961,2023-05-04,Vietnam,Unhealthy for Sensitive Groups,105
7878,10964,2023-05-11,Andorra,Good,13
7879,10966,2023-05-11,Argentina,Good,14
7880,10967,2023-05-11,Armenia,Good,22
7881,10968,2023-05-11,Australia,Good,41
7882,10969,2023-05-11,Austria,Good,38
7883,10970,2023-05-11,Azerbaijan,Good,35
7884,10972,2023-05-11,Bangladesh,Unhealthy for Sensitive Groups,132
7885,10973,2023-05-11,Belarus,Good,38
7886,10974,2023-05-11,Belgium,Moderate,73
7887,10978,2023-05-11,Bosnia and Herzegovina,Good,41
7888,10979,2023-05-11,Brazil,Moderate,72
7889,10980,2023-05-11,Brunei,Good,10
7890,10981,2023-05-11,Bulgaria,Good,20
7891,10984,2023-05-11,Canada,Moderate,81
7892,10985,2023-05-11,Cape Verde,Good,36
7893,10988,2023-05-11,Chile,Unhealthy,176
7894,10989,2023-05-11,China,Unhealthy,153
7895,10990,2023-05-11,Colombia,Moderate,71
7896,10992,2023-05-11,Croatia,Good,33
7897,10993,2023-05-11,Cyprus,Moderate,55
7898,10994,2023-05-11,Czech Republic,Moderate,68
7899,10995,2023-05-11,Denmark,Good,32
7900,10996,2023-05-11,Dominican Republic,Moderate,54
7901,10997,2023-05-11,Ecuador,Moderate,76
7902,11000,2023-05-11,Estonia,Good,39
7903,11001,2023-05-11,Ethiopia,Unhealthy for Sensitive Groups,131
7904,11002,2023-05-11,Finland,Moderate,55
7905,11003,2023-05-11,France,Good,46
7906,11004,2023-05-11,French Guiana,Good,16
7907,11005,2023-05-11,Georgia,Good,44
7908,11006,2023-05-11,Germany,Moderate,71
7909,11007,2023-05-11,Ghana,Good,47
7910,11009,2023-05-11,Greece,Good,40
7911,11011,2023-05-11,Guadeloupe,Good,13
7912,11013,2023-05-11,Guatemala,Unhealthy for Sensitive Groups,124
7913,11015,2023-05-11,Hong Kong,Moderate,71
7914,11016,2023-05-11,Iceland,Good,20
7915,11017,2023-05-11,India,Very Unhealthy,218
7916,11018,2023-05-11,Indonesia,Moderate,61
7917,11021,2023-05-11,Ireland,Good,23
7918,11022,2023-05-11,Israel,Moderate,94
7919,11023,2023-05-11,Italy,Moderate,73
7920,11025,2023-05-11,Japan,Moderate,87
7921,11027,2023-05-11,Jordan,Good,35
7922,11028,2023-05-11,Kazakhstan,Unhealthy for Sensitive Groups,108
7923,11029,2023-05-11,Kenya,Good,41
7924,11031,2023-05-11,Kuwait,Moderate,97
7925,11032,2023-05-11,Kyrgyzstan,Moderate,61
7926,11033,2023-05-11,Laos,Moderate,74
7927,11034,2023-05-11,Latvia,Good,15
7928,11037,2023-05-11,Liechtenstein,Good,17
7929,11038,2023-05-11,Lithuania,Good,31
7930,11040,2023-05-11,Macao,Moderate,82
7931,11041,2023-05-11,Macedonia,Good,35
7932,11042,2023-05-11,Madagascar,Moderate,81
7933,11043,2023-05-11,Malaysia,Moderate,73
7934,11044,2023-05-11,Malta,Good,37
7935,11045,2023-05-11,Martinique,Good,34
7936,11046,2023-05-11,Mexico,Unhealthy for Sensitive Groups,142
7937,11047,2023-05-11,Moldova,Good,32
7938,11048,2023-05-11,Monaco,Good,26
7939,11049,2023-05-11,Mongolia,Moderate,84
7940,11050,2023-05-11,Montenegro,Good,19
7941,11051,2023-05-11,Myanmar,Moderate,60
7942,11052,2023-05-11,Nepal,Unhealthy for Sensitive Groups,113
7943,11053,2023-05-11,Netherlands,Moderate,64
7944,11055,2023-05-11,New Zealand,Moderate,52
7945,11056,2023-05-11,Nigeria,Moderate,74
7946,11057,2023-05-11,Norway,Moderate,57
7947,11058,2023-05-11,Pakistan,Moderate,97
7948,11059,2023-05-11,Palestinian Territory,Moderate,54
7949,11060,2023-05-11,Peru,Moderate,68
7950,11061,2023-05-11,Philippines,Good,40
7951,11062,2023-05-11,Poland,Moderate,67
7952,11063,2023-05-11,Portugal,Good,31
7953,11066,2023-05-11,Reunion,Good,20
7954,11067,2023-05-11,Romania,Moderate,59
7955,11068,2023-05-11,Russia,Moderate,75
7956,11069,2023-05-11,San Marino,Good,38
7957,11072,2023-05-11,Serbia,Moderate,55
7958,11073,2023-05-11,Singapore,Good,27
7959,11074,2023-05-11,Slovakia,Good,48
7960,11075,2023-05-11,Slovenia,Good,42
7961,11076,2023-05-11,South Africa,Unhealthy for Sensitive Groups,150
7962,11077,2023-05-11,South Korea,Unhealthy for Sensitive Groups,120
7963,11078,2023-05-11,Spain,Moderate,63
7964,11079,2023-05-11,Sri Lanka,Good,47
7965,11081,2023-05-11,Sweden,Moderate,59
7966,11082,2023-05-11,Switzerland,Good,17
7967,11083,2023-05-11,Taiwan,Unhealthy for Sensitive Groups,105
7968,11084,2023-05-11,Tajikistan,Moderate,60
7969,11085,2023-05-11,Thailand,Unhealthy for Sensitive Groups,111
7970,11087,2023-05-11,Trinidad and Tobago,Moderate,56
7971,11088,2023-05-11,Turkey,Moderate,97
7972,11090,2023-05-11,Uganda,Moderate,100
7973,11091,2023-05-11,Ukraine,Moderate,58
7974,11092,2023-05-11,United Arab Emirates,Moderate,79
7975,11093,2023-05-11,United Kingdom of Great Britain and Northern Ireland,Good,46
7976,11094,2023-05-11,United States of America,Unhealthy for Sensitive Groups,103
7977,11096,2023-05-11,Vatican,Good,50
7978,11098,2023-05-11,Vietnam,Moderate,94
7979,11102,2023-05-18,Andorra,Good,27
7980,11104,2023-05-18,Argentina,Good,21
7981,11105,2023-05-18,Armenia,Good,19
7982,11106,2023-05-18,Australia,Moderate,55
7983,11107,2023-05-18,Austria,Good,36
7984,11108,2023-05-18,Azerbaijan,Good,25
7985,11110,2023-05-18,Bangladesh,Unhealthy,155
7986,11111,2023-05-18,Belarus,Moderate,55
7987,11112,2023-05-18,Belgium,Good,39
7988,11116,2023-05-18,Bosnia and Herzegovina,Good,34
7989,11117,2023-05-18,Brazil,Moderate,63
7990,11118,2023-05-18,Brunei,Good,15
7991,11119,2023-05-18,Bulgaria,Good,24
7992,11122,2023-05-18,Canada,Unhealthy,174
7993,11123,2023-05-18,Cape Verde,Good,34
7994,11126,2023-05-18,Chile,Unhealthy,178
7995,11127,2023-05-18,China,Unhealthy,158
7996,11128,2023-05-18,Colombia,Moderate,86
7997,11130,2023-05-18,Croatia,Good,24
7998,11131,2023-05-18,Cyprus,Moderate,52
7999,11132,2023-05-18,Czech Republic,Moderate,63
8000,11133,2023-05-18,Denmark,Good,24
8001,11134,2023-05-18,Dominican Republic,Good,32
8002,11135,2023-05-18,Ecuador,Good,49
8003,11138,2023-05-18,Estonia,Good,18
8004,11139,2023-05-18,Ethiopia,Unhealthy,154
8005,11140,2023-05-18,Finland,Good,18
8006,11141,2023-05-18,France,Good,50
8007,11142,2023-05-18,French Guiana,Good,12
8008,11143,2023-05-18,Georgia,Moderate,61
8009,11144,2023-05-18,Germany,Good,38
8010,11145,2023-05-18,Ghana,Good,22
8011,11147,2023-05-18,Greece,Good,43
8012,11149,2023-05-18,Guadeloupe,Good,23
8013,11151,2023-05-18,Guatemala,Unhealthy for Sensitive Groups,150
8014,11153,2023-05-18,Hong Kong,Moderate,81
8015,11154,2023-05-18,Iceland,Good,19
8016,11155,2023-05-18,India,Hazardous,394
8017,11156,2023-05-18,Indonesia,Moderate,94
8018,11159,2023-05-18,Ireland,Good,38
8019,11160,2023-05-18,Israel,Moderate,87
8020,11161,2023-05-18,Italy,Good,44
8021,11163,2023-05-18,Japan,Unhealthy for Sensitive Groups,144
8022,11165,2023-05-18,Jordan,Good,31
8023,11166,2023-05-18,Kazakhstan,Moderate,72
8024,11167,2023-05-18,Kenya,Moderate,94
8025,11169,2023-05-18,Kuwait,Unhealthy for Sensitive Groups,106
8026,11170,2023-05-18,Kyrgyzstan,Moderate,55
8027,11171,2023-05-18,Laos,Unhealthy for Sensitive Groups,103
8028,11172,2023-05-18,Latvia,Good,4
8029,11175,2023-05-18,Liechtenstein,Good,9
8030,11176,2023-05-18,Lithuania,Good,18
8031,11178,2023-05-18,Macao,Moderate,89
8032,11179,2023-05-18,Macedonia,Good,35
8033,11180,2023-05-18,Madagascar,Moderate,94
8034,11181,2023-05-18,Malaysia,Moderate,69
8035,11182,2023-05-18,Malta,Good,47
8036,11183,2023-05-18,Martinique,Good,45
8037,11184,2023-05-18,Mexico,Unhealthy for Sensitive Groups,111
8038,11185,2023-05-18,Moldova,Good,13
8039,11186,2023-05-18,Monaco,Good,15
8040,11187,2023-05-18,Mongolia,Moderate,73
8041,11188,2023-05-18,Montenegro,Good,24
8042,11189,2023-05-18,Myanmar,Moderate,95
8043,11190,2023-05-18,Nepal,Unhealthy for Sensitive Groups,128
8044,11191,2023-05-18,Netherlands,Good,32
8045,11193,2023-05-18,New Zealand,Good,34
8046,11194,2023-05-18,Nigeria,Moderate,89
8047,11195,2023-05-18,Norway,Good,21
8048,11196,2023-05-18,Pakistan,Moderate,62
8049,11197,2023-05-18,Palestinian Territory,Moderate,57
8050,11198,2023-05-18,Peru,Moderate,51
8051,11199,2023-05-18,Philippines,Moderate,73
8052,11200,2023-05-18,Poland,Good,46
8053,11201,2023-05-18,Portugal,Good,39
8054,11204,2023-05-18,Reunion,Good,9
8055,11205,2023-05-18,Romania,Moderate,73
8056,11206,2023-05-18,Russia,Moderate,83
8057,11207,2023-05-18,San Marino,Good,34
8058,11210,2023-05-18,Serbia,Moderate,65
8059,11211,2023-05-18,Singapore,Moderate,55
8060,11212,2023-05-18,Slovakia,Good,30
8061,11213,2023-05-18,Slovenia,Good,24
8062,11214,2023-05-18,South Africa,Moderate,81
8063,11215,2023-05-18,South Korea,Moderate,90
8064,11216,2023-05-18,Spain,Moderate,62
8065,11217,2023-05-18,Sri Lanka,Moderate,65
8066,11218,2023-05-18,Sweden,Good,23
8067,11219,2023-05-18,Switzerland,Good,18
8068,11220,2023-05-18,Taiwan,Moderate,60
8069,11221,2023-05-18,Tajikistan,Moderate,58
8070,11222,2023-05-18,Thailand,Unhealthy for Sensitive Groups,145
8071,11224,2023-05-18,Trinidad and Tobago,Good,25
8072,11225,2023-05-18,Turkey,Unhealthy for Sensitive Groups,126
8073,11227,2023-05-18,Uganda,Moderate,92
8074,11228,2023-05-18,Ukraine,Moderate,76
8075,11229,2023-05-18,United Arab Emirates,Moderate,60
8076,11230,2023-05-18,United Kingdom of Great Britain and Northern Ireland,Moderate,56
8077,11231,2023-05-18,United States of America,Unhealthy for Sensitive Groups,137
8078,11233,2023-05-18,Vatican,Good,19
8079,11235,2023-05-18,Vietnam,Unhealthy for Sensitive Groups,123
8080,11239,2023-05-25,Andorra,Good,17
8081,11241,2023-05-25,Argentina,Good,26
8082,11242,2023-05-25,Armenia,Good,40
8083,11243,2023-05-25,Australia,Good,48
8084,11244,2023-05-25,Austria,Moderate,53
8085,11245,2023-05-25,Azerbaijan,Good,38
8086,11247,2023-05-25,Bangladesh,Unhealthy for Sensitive Groups,132
8087,11248,2023-05-25,Belarus,Moderate,59
8088,11249,2023-05-25,Belgium,Moderate,55
8089,11253,2023-05-25,Bosnia and Herzegovina,Moderate,55
8090,11254,2023-05-25,Brazil,Moderate,83
8091,11255,2023-05-25,Brunei,Good,16
8092,11256,2023-05-25,Bulgaria,Good,28
8093,11259,2023-05-25,Canada,Moderate,76
8094,11260,2023-05-25,Cape Verde,Good,44
8095,11263,2023-05-25,Chile,Unhealthy,179
8096,11264,2023-05-25,China,Unhealthy,191
8097,11265,2023-05-25,Colombia,Moderate,68
8098,11267,2023-05-25,Croatia,Good,45
8099,11268,2023-05-25,Cyprus,Moderate,51
8100,11269,2023-05-25,Czech Republic,Moderate,62
8101,11270,2023-05-25,Denmark,Good,24
8102,11271,2023-05-25,Dominican Republic,Good,27
8103,11272,2023-05-25,Ecuador,Good,46
8104,11275,2023-05-25,Estonia,Good,41
8105,11276,2023-05-25,Ethiopia,Unhealthy for Sensitive Groups,144
8106,11277,2023-05-25,Finland,Good,44
8107,11278,2023-05-25,France,Moderate,56
8108,11279,2023-05-25,French Guiana,Good,8
8109,11281,2023-05-25,Georgia,Moderate,88
8110,11282,2023-05-25,Germany,Moderate,57
8111,11283,2023-05-25,Ghana,Moderate,56
8112,11285,2023-05-25,Greece,Moderate,60
8113,11287,2023-05-25,Guadeloupe,Good,11
8114,11288,2023-05-25,Guatemala,Unhealthy for Sensitive Groups,119
8115,11290,2023-05-25,Hong Kong,Moderate,81
8116,11291,2023-05-25,Iceland,Good,37
8117,11292,2023-05-25,India,Unhealthy,181
8118,11293,2023-05-25,Indonesia,Moderate,91
8119,11296,2023-05-25,Ireland,Good,42
8120,11297,2023-05-25,Israel,Moderate,99
8121,11298,2023-05-25,Italy,Moderate,64
8122,11300,2023-05-25,Japan,Moderate,90
8123,11302,2023-05-25,Jordan,Good,39
8124,11303,2023-05-25,Kazakhstan,Moderate,70
8125,11304,2023-05-25,Kenya,Moderate,92
8126,11306,2023-05-25,Kuwait,Unhealthy,154
8127,11307,2023-05-25,Kyrgyzstan,Moderate,55
8128,11308,2023-05-25,Laos,Moderate,76
8129,11309,2023-05-25,Latvia,Good,11
8130,11312,2023-05-25,Liechtenstein,Moderate,56
8131,11313,2023-05-25,Lithuania,Good,33
8132,11315,2023-05-25,Macao,Unhealthy for Sensitive Groups,104
8133,11316,2023-05-25,Macedonia,Moderate,54
8134,11317,2023-05-25,Madagascar,Moderate,88
8135,11318,2023-05-25,Malaysia,Moderate,68
8136,11319,2023-05-25,Malta,Good,41
8137,11320,2023-05-25,Martinique,Good,21
8138,11321,2023-05-25,Mexico,Unhealthy for Sensitive Groups,121
8139,11322,2023-05-25,Moldova,Good,13
8140,11323,2023-05-25,Monaco,Good,37
8141,11324,2023-05-25,Mongolia,Moderate,67
8142,11325,2023-05-25,Montenegro,Moderate,59
8143,11326,2023-05-25,Myanmar,Moderate,89
8144,11327,2023-05-25,Nepal,Moderate,82
8145,11328,2023-05-25,Netherlands,Good,45
8146,11330,2023-05-25,New Zealand,Good,21
8147,11331,2023-05-25,Nigeria,Moderate,85
8148,11332,2023-05-25,Norway,Good,40
8149,11333,2023-05-25,Pakistan,Moderate,64
8150,11334,2023-05-25,Palestinian Territory,Moderate,79
8151,11335,2023-05-25,Peru,Good,37
8152,11336,2023-05-25,Philippines,Moderate,96
8153,11337,2023-05-25,Poland,Moderate,93
8154,11338,2023-05-25,Portugal,Good,29
8155,11341,2023-05-25,Reunion,Good,16
8156,11342,2023-05-25,Romania,Moderate,70
8157,11343,2023-05-25,Russia,Unhealthy for Sensitive Groups,107
8158,11344,2023-05-25,San Marino,Good,50
8159,11347,2023-05-25,Serbia,Moderate,89
8160,11348,2023-05-25,Singapore,Good,48
8161,11349,2023-05-25,Slovakia,Moderate,53
8162,11350,2023-05-25,Slovenia,Good,39
8163,11351,2023-05-25,South Africa,Unhealthy for Sensitive Groups,138
8164,11352,2023-05-25,South Korea,Moderate,85
8165,11353,2023-05-25,Spain,Moderate,74
8166,11354,2023-05-25,Sri Lanka,Good,32
8167,11355,2023-05-25,Sweden,Good,39
8168,11356,2023-05-25,Switzerland,Good,19
8169,11357,2023-05-25,Taiwan,Moderate,85
8170,11358,2023-05-25,Tajikistan,Moderate,59
8171,11359,2023-05-25,Thailand,Unhealthy for Sensitive Groups,111
8172,11361,2023-05-25,Trinidad and Tobago,Good,16
8173,11362,2023-05-25,Turkey,Unhealthy for Sensitive Groups,135
8174,11364,2023-05-25,Uganda,Unhealthy for Sensitive Groups,138
8175,11365,2023-05-25,Ukraine,Moderate,63
8176,11366,2023-05-25,United Arab Emirates,Moderate,91
8177,11367,2023-05-25,United Kingdom of Great Britain and Northern Ireland,Moderate,57
8178,11368,2023-05-25,United States of America,Moderate,100
8179,11370,2023-05-25,Vatican,Moderate,53
8180,11372,2023-05-25,Vietnam,Moderate,86
8181,11376,2023-06-01,Andorra,Good,24
8182,11378,2023-06-01,Argentina,Moderate,63
8183,11379,2023-06-01,Armenia,Good,24
8184,11380,2023-06-01,Australia,Good,39
8185,11381,2023-06-01,Austria,Good,50
8186,11382,2023-06-01,Azerbaijan,Good,21
8187,11384,2023-06-01,Bangladesh,Unhealthy,159
8188,11385,2023-06-01,Belarus,Good,12
8189,11386,2023-06-01,Belgium,Moderate,82
8190,11390,2023-06-01,Bosnia and Herzegovina,Moderate,63
8191,11391,2023-06-01,Brazil,Moderate,57
8192,11392,2023-06-01,Brunei,Good,12
8193,11393,2023-06-01,Bulgaria,Good,24
8194,11396,2023-06-01,Canada,Unhealthy for Sensitive Groups,101
8195,11397,2023-06-01,Cape Verde,Good,34
8196,11400,2023-06-01,Chile,Unhealthy,199
8197,11401,2023-06-01,China,Unhealthy,158
8198,11402,2023-06-01,Colombia,Moderate,61
8199,11404,2023-06-01,Croatia,Moderate,57
8200,11405,2023-06-01,Cyprus,Moderate,53
8201,11406,2023-06-01,Czech Republic,Moderate,67
8202,11407,2023-06-01,Denmark,Good,27
8203,11408,2023-06-01,Dominican Republic,Good,18
8204,11409,2023-06-01,Ecuador,Moderate,88
8205,11412,2023-06-01,Estonia,Good,24
8206,11413,2023-06-01,Ethiopia,Unhealthy for Sensitive Groups,139
8207,11414,2023-06-01,Finland,Good,22
8208,11415,2023-06-01,France,Moderate,75
8209,11416,2023-06-01,French Guiana,Good,6
8210,11418,2023-06-01,Georgia,Moderate,53
8211,11419,2023-06-01,Germany,Moderate,71
8212,11420,2023-06-01,Ghana,Moderate,58
8213,11422,2023-06-01,Greece,Moderate,62
8214,11424,2023-06-01,Guadeloupe,Good,14
8215,11426,2023-06-01,Guatemala,Unhealthy for Sensitive Groups,113
8216,11428,2023-06-01,Hong Kong,Good,48
8217,11429,2023-06-01,Iceland,Good,6
8218,11430,2023-06-01,India,Unhealthy,167
8219,11431,2023-06-01,Indonesia,Unhealthy for Sensitive Groups,107
8220,11434,2023-06-01,Ireland,Moderate,55
8221,11435,2023-06-01,Israel,Moderate,80
8222,11436,2023-06-01,Italy,Moderate,54
8223,11438,2023-06-01,Japan,Moderate,82
8224,11440,2023-06-01,Jordan,Good,29
8225,11441,2023-06-01,Kazakhstan,Moderate,61
8226,11442,2023-06-01,Kenya,Moderate,61
8227,11444,2023-06-01,Kuwait,Unhealthy for Sensitive Groups,103
8228,11445,2023-06-01,Kyrgyzstan,Moderate,61
8229,11446,2023-06-01,Laos,Moderate,66
8230,11447,2023-06-01,Latvia,Good,7
8231,11450,2023-06-01,Liechtenstein,Good,18
8232,11451,2023-06-01,Lithuania,Good,19
8233,11453,2023-06-01,Macao,Moderate,53
8234,11454,2023-06-01,Macedonia,Good,42
8235,11455,2023-06-01,Madagascar,Moderate,79
8236,11456,2023-06-01,Malaysia,Moderate,69
8237,11457,2023-06-01,Malta,Good,40
8238,11458,2023-06-01,Martinique,Good,19
8239,11459,2023-06-01,Mexico,Unhealthy for Sensitive Groups,123
8240,11460,2023-06-01,Moldova,Good,14
8241,11461,2023-06-01,Monaco,Good,40
8242,11462,2023-06-01,Mongolia,Moderate,59
8243,11463,2023-06-01,Montenegro,Good,19
8244,11464,2023-06-01,Myanmar,Moderate,67
8245,11465,2023-06-01,Nepal,Moderate,75
8246,11466,2023-06-01,Netherlands,Good,39
8247,11468,2023-06-01,New Zealand,Good,30
8248,11469,2023-06-01,Nigeria,Moderate,96
8249,11470,2023-06-01,Norway,Good,25
8250,11471,2023-06-01,Pakistan,Moderate,55
8251,11472,2023-06-01,Palestinian Territory,Moderate,69
8252,11473,2023-06-01,Peru,Good,44
8253,11474,2023-06-01,Philippines,Good,30
8254,11475,2023-06-01,Poland,Moderate,61
8255,11476,2023-06-01,Portugal,Good,27
8256,11479,2023-06-01,Reunion,Good,13
8257,11480,2023-06-01,Romania,Moderate,66
8258,11481,2023-06-01,Russia,Moderate,66
8259,11482,2023-06-01,San Marino,Good,44
8260,11485,2023-06-01,Serbia,Moderate,84
8261,11486,2023-06-01,Singapore,Good,21
8262,11487,2023-06-01,Slovakia,Good,49
8263,11488,2023-06-01,Slovenia,Moderate,58
8264,11489,2023-06-01,South Africa,Unhealthy for Sensitive Groups,131
8265,11490,2023-06-01,South Korea,Unhealthy for Sensitive Groups,119
8266,11491,2023-06-01,Spain,Moderate,92
8267,11492,2023-06-01,Sri Lanka,Moderate,81
8268,11493,2023-06-01,Sweden,Good,31
8269,11494,2023-06-01,Switzerland,Good,20
8270,11495,2023-06-01,Taiwan,Moderate,73
8271,11496,2023-06-01,Tajikistan,Moderate,65
8272,11497,2023-06-01,Thailand,Unhealthy for Sensitive Groups,105
8273,11499,2023-06-01,Trinidad and Tobago,Good,14
8274,11500,2023-06-01,Turkey,Unhealthy,151
8275,11502,2023-06-01,Uganda,Moderate,98
8276,11503,2023-06-01,Ukraine,Good,46
8277,11504,2023-06-01,United Arab Emirates,Moderate,84
8278,11505,2023-06-01,United Kingdom of Great Britain and Northern Ireland,Good,47
8279,11506,2023-06-01,United States of America,Unhealthy for Sensitive Groups,111
8280,11508,2023-06-01,Vatican,Good,38
8281,11510,2023-06-01,Vietnam,Unhealthy for Sensitive Groups,115
8282,11514,2023-06-08,Andorra,Good,27
8283,11516,2023-06-08,Argentina,Moderate,55
8284,11517,2023-06-08,Armenia,Good,23
8285,11518,2023-06-08,Australia,Good,33
8286,11519,2023-06-08,Austria,Moderate,54
8287,11520,2023-06-08,Azerbaijan,Good,20
8288,11522,2023-06-08,Bangladesh,Unhealthy,184
8289,11523,2023-06-08,Belarus,Good,35
8290,11524,2023-06-08,Belgium,Moderate,71
8291,11528,2023-06-08,Bosnia and Herzegovina,Good,43
8292,11529,2023-06-08,Brazil,Unhealthy for Sensitive Groups,142
8293,11530,2023-06-08,Brunei,Good,10
8294,11531,2023-06-08,Bulgaria,Good,22
8295,11534,2023-06-08,Canada,Unhealthy,164
8296,11535,2023-06-08,Cape Verde,Good,23
8297,11537,2023-06-08,Chile,Unhealthy for Sensitive Groups,142
8298,11538,2023-06-08,China,Unhealthy for Sensitive Groups,150
8299,11539,2023-06-08,Colombia,Moderate,61
8300,11541,2023-06-08,Croatia,Good,39
8301,11542,2023-06-08,Cyprus,Good,48
8302,11543,2023-06-08,Czech Republic,Moderate,69
8303,11544,2023-06-08,Denmark,Good,25
8304,11545,2023-06-08,Dominican Republic,Good,19
8305,11546,2023-06-08,Ecuador,Moderate,95
8306,11548,2023-06-08,Estonia,Good,19
8307,11549,2023-06-08,Ethiopia,Unhealthy,174
8308,11550,2023-06-08,Finland,Good,20
8309,11551,2023-06-08,France,Moderate,72
8310,11552,2023-06-08,French Guiana,Good,15
8311,11554,2023-06-08,Georgia,Moderate,68
8312,11555,2023-06-08,Germany,Moderate,73
8313,11556,2023-06-08,Ghana,Moderate,59
8314,11558,2023-06-08,Greece,Moderate,53
8315,11560,2023-06-08,Guadeloupe,Good,20
8316,11562,2023-06-08,Guatemala,Moderate,94
8317,11564,2023-06-08,Hong Kong,Good,35
8318,11565,2023-06-08,Iceland,Good,14
8319,11566,2023-06-08,India,Very Unhealthy,251
8320,11567,2023-06-08,Indonesia,Moderate,84
8321,11569,2023-06-08,Ireland,Good,49
8322,11570,2023-06-08,Israel,Moderate,78
8323,11571,2023-06-08,Italy,Good,46
8324,11573,2023-06-08,Japan,Moderate,95
8325,11575,2023-06-08,Jordan,Good,37
8326,11576,2023-06-08,Kazakhstan,Moderate,61
8327,11577,2023-06-08,Kenya,Moderate,84
8328,11579,2023-06-08,Kuwait,Unhealthy for Sensitive Groups,118
8329,11580,2023-06-08,Kyrgyzstan,Good,43
8330,11581,2023-06-08,Laos,Moderate,51
8331,11582,2023-06-08,Latvia,Good,17
8332,11585,2023-06-08,Liechtenstein,Good,15
8333,11586,2023-06-08,Lithuania,Good,42
8334,11588,2023-06-08,Macao,Good,46
8335,11589,2023-06-08,Macedonia,Good,47
8336,11590,2023-06-08,Madagascar,Moderate,79
8337,11591,2023-06-08,Malaysia,Moderate,64
8338,11592,2023-06-08,Malta,Good,50
8339,11593,2023-06-08,Martinique,Moderate,55
8340,11594,2023-06-08,Mexico,Unhealthy for Sensitive Groups,124
8341,11595,2023-06-08,Moldova,Good,9
8342,11596,2023-06-08,Monaco,Good,38
8343,11597,2023-06-08,Mongolia,Moderate,71
